populacao,municipio,cod_mun,ano
25218,Pirenópolis,5217302,2021
31909,Pires do Rio,5217401,2021
91345,Planaltina,5217609,2021
17899,Pontalina,5217708,2021
45866,Porangatu,5218003,2021
3979,Porteirão,5218052,2021
4032,Portelândia,5218102,2021
37924,Posse,5218300,2021
3211,Professor Jamil,5218391,2021
51323,Quirinópolis,5218508,2021
10961,Rialma,5218607,2021
4832,Rianápolis,5218706,2021
4728,Rio Quente,5218789,2021
247259,Rio Verde,5218805,2021
20012,Rubiataba,5218904,2021
7630,Sanclerlândia,5219001,2021
6701,Santa Bárbara de Goiás,5219100,2021
2782,Santa Cruz de Goiás,5219209,2021
5585,Santa Fé de Goiás,5219258,2021
38962,Santa Helena de Goiás,5219308,2021
3821,Santa Isabel,5219357,2021
9110,Santa Rita do Araguaia,5219407,2021
3367,Santa Rita do Novo Destino,5219456,2021
2200,Santa Rosa de Goiás,5219506,2021
3207,Santa Tereza de Goiás,5219605,2021
8386,Santa Terezinha de Goiás,5219704,2021
4886,Santo Antônio da Barra,5219712,2021
6593,Santo Antônio de Goiás,5219738,2021
76871,Santo Antônio do Descoberto,5219753,2021
13305,São Domingos,5219803,2021
6265,São Francisco de Goiás,5219902,2021
14423,São João d'Aliança,5220009,2021
1312,São João da Paraúna,5220058,2021
34488,São Luís de Montes Belos,5220108,2021
5263,São Luiz do Norte,5220157,2021
21849,São Miguel do Araguaia,5220207,2021
4105,São Miguel do Passa Quatro,5220264,2021
2040,São Patrício,5220280,2021
21318,São Simão,5220405,2021
121447,Senador Canedo,5220454,2021
8737,Serranópolis,5220504,2021
20938,Silvânia,5220603,2021
6895,Simolândia,5220686,2021
3040,Sítio d'Abadia,5220702,2021
3506,Taquaral de Goiás,5221007,2021
3538,Teresina de Goiás,5221080,2021
8326,Terezópolis de Goiás,5221197,2021
2830,Três Ranchos,5221304,2021
132006,Trindade,5221403,2021
3497,Trombas,5221452,2021
4526,Turvânia,5221502,2021
5447,Turvelândia,5221551,2021
2829,Uirapuru,5221577,2021
41150,Uruaçu,5221601,2021
13795,Uruana,5221700,2021
3056,Urutaí,5221809,2021
175720,Valparaíso de Goiás,5221858,2021
3848,Varjão,5221908,2021
14088,Vianópolis,5222005,2021
9002,Vicentinópolis,5222054,2021
6451,Vila Boa,5222203,2021
5941,Vila Propício,5222302,2021
3094325,Brasília,5300108,2021
